gene	true_lfc	is_de
gene4404	0	FALSE
gene4405	0	FALSE
gene4406	0	FALSE
gene4407	0	FALSE
gene4408	0	FALSE
gene4409	0	FALSE
gene4410	-0.833162039285526	TRUE
gene4411	0	FALSE
gene4412	0	FALSE
gene4413	0	FALSE
gene4414	0	FALSE
gene4415	0	FALSE
gene4416	0	FALSE
gene4417	0	FALSE
gene4418	0	FALSE
gene4419	1.89999672851991	TRUE
gene4420	0	FALSE
gene4421	0	FALSE
gene4422	1.09307204751531	TRUE
gene4423	0	FALSE
gene4424	0	FALSE
gene4425	0	FALSE
gene4426	0	FALSE
gene4427	0	FALSE
gene4428	0	FALSE
gene4429	0	FALSE
gene4430	0	FALSE
gene4431	0	FALSE
gene4432	0	FALSE
gene4433	0	FALSE
gene4434	0	FALSE
gene4435	0	FALSE
gene4436	0	FALSE
gene4437	0	FALSE
gene4438	0	FALSE
gene4439	0	FALSE
gene4440	-2.96806730946992	TRUE
gene4441	0	FALSE
gene4442	0	FALSE
gene4443	0	FALSE
gene4444	0	FALSE
gene4445	0	FALSE
gene4446	0	FALSE
gene4447	0	FALSE
gene4448	0	FALSE
gene4449	0	FALSE
gene4450	1.45850251318188	TRUE
gene4451	0	FALSE
gene4452	0	FALSE
gene4453	0	FALSE
gene4454	0	FALSE
gene4455	0	FALSE
gene4456	0	FALSE
gene4457	0	FALSE
gene4458	0	FALSE
gene4459	2.45668435801053	TRUE
gene4460	0	FALSE
gene4461	0	FALSE
gene4462	0.921066365553997	TRUE
gene4463	0	FALSE
gene4464	0	FALSE
gene4465	0	FALSE
gene4466	0	FALSE
gene4467	0	FALSE
gene4468	0	FALSE
gene4469	0	FALSE
gene4470	0	FALSE
gene4471	0	FALSE
gene4472	0	FALSE
gene4473	0	FALSE
gene4474	0	FALSE
gene4475	0	FALSE
gene4476	0	FALSE
gene4477	0.884462819143664	TRUE
gene4478	0	FALSE
gene4479	0	FALSE
gene4480	0	FALSE
gene4481	0	FALSE
gene4482	0	FALSE
gene4483	0	FALSE
gene4484	0	FALSE
gene4485	0	FALSE
gene4486	0	FALSE
gene4487	0	FALSE
gene4488	0	FALSE
gene4489	0	FALSE
gene4490	0	FALSE
gene4491	0	FALSE
gene4492	0	FALSE
gene4493	0	FALSE
gene4494	0	FALSE
gene4495	0	FALSE
gene4496	0	FALSE
gene4497	0	FALSE
gene4498	0	FALSE
gene4499	0	FALSE
gene4500	0.847914255398791	TRUE
gene4501	0	FALSE
gene4502	0	FALSE
gene4503	0	FALSE
gene4504	0	FALSE
gene4505	1.78577166778268	TRUE
gene4506	1.98562066687737	TRUE
gene4507	0	FALSE
gene4508	0	FALSE
gene4509	0	FALSE
gene4510	0	FALSE
gene4511	0	FALSE
gene4512	0	FALSE
gene4513	0	FALSE
gene4514	0	FALSE
gene4515	0	FALSE
gene4516	0	FALSE
gene4517	0	FALSE
gene4518	0	FALSE
gene4519	0	FALSE
gene4520	0	FALSE
gene4521	0	FALSE
gene4522	0	FALSE
gene4523	0	FALSE
gene4524	0	FALSE
gene4525	0	FALSE
gene4526	0	FALSE
gene4527	0	FALSE
gene4528	0	FALSE
gene4529	0	FALSE
gene4530	0	FALSE
gene4531	0	FALSE
gene4532	0	FALSE
gene4533	0	FALSE
gene4534	0	FALSE
gene4535	0	FALSE
gene4536	0	FALSE
gene4537	0	FALSE
gene4538	0	FALSE
gene4539	0	FALSE
gene4540	0	FALSE
gene4541	2.40761277044658	TRUE
gene4542	0	FALSE
gene4543	0	FALSE
gene4544	0	FALSE
gene4545	0	FALSE
gene4546	0	FALSE
gene4547	0	FALSE
gene4548	0	FALSE
gene4549	0	FALSE
gene4550	0	FALSE
gene4551	0	FALSE
gene4552	0	FALSE
gene4553	0	FALSE
gene4554	0	FALSE
gene4555	0	FALSE
gene4556	-2.82103248947533	TRUE
gene4557	0	FALSE
gene4558	0	FALSE
gene4559	0	FALSE
gene4560	0	FALSE
gene4561	0	FALSE
gene4562	0	FALSE
gene4563	0	FALSE
gene4564	0	FALSE
gene4565	0.795793785131536	TRUE
gene4566	0	FALSE
gene4567	0	FALSE
gene4568	0	FALSE
gene4569	0	FALSE
gene4570	0	FALSE
gene4571	0	FALSE
gene4572	0	FALSE
gene4573	0	FALSE
gene4574	0	FALSE
gene4575	0	FALSE
gene4576	0	FALSE
gene4577	0	FALSE
gene4578	-2.47724431887036	TRUE
gene4579	0	FALSE
gene4580	0	FALSE
gene4581	0	FALSE
gene4582	0	FALSE
gene4583	2.55382359487703	TRUE
gene4584	0	FALSE
gene4585	0	FALSE
gene4586	0	FALSE
gene4587	0	FALSE
gene4588	0	FALSE
gene4589	0	FALSE
gene4590	0	FALSE
gene4591	0	FALSE
gene4592	0	FALSE
gene4593	0	FALSE
gene4594	0	FALSE
gene4595	0	FALSE
gene4596	0	FALSE
gene4597	0	FALSE
gene4598	0	FALSE
gene4599	0	FALSE
gene4600	0	FALSE
gene4601	0	FALSE
gene4602	0	FALSE
gene4603	0	FALSE
gene4604	0	FALSE
gene4605	0	FALSE
gene4606	0	FALSE
gene4607	0	FALSE
gene4608	0	FALSE
gene4609	0	FALSE
gene4610	0	FALSE
gene4611	0	FALSE
gene4612	0	FALSE
gene4613	0	FALSE
gene4614	0	FALSE
gene4615	0	FALSE
gene4616	0	FALSE
gene4617	0	FALSE
gene4618	1.62124026822858	TRUE
gene4619	0	FALSE
gene4620	0	FALSE
gene4621	0	FALSE
gene4622	0	FALSE
gene4623	0	FALSE
gene4624	-2.95064252981683	TRUE
gene4625	0	FALSE
gene4626	0	FALSE
gene4627	0	FALSE
gene4628	0	FALSE
gene4629	0	FALSE
gene4630	0	FALSE
gene4631	0	FALSE
gene4632	0	FALSE
gene4633	1.22922602039762	TRUE
gene4634	-2.13952085649362	TRUE
gene4635	0	FALSE
gene4636	0	FALSE
gene4637	-1.02752641180996	TRUE
gene4638	0	FALSE
gene4639	0	FALSE
gene4640	0	FALSE
gene4641	0	FALSE
gene4642	0	FALSE
gene4643	0	FALSE
gene4644	0	FALSE
gene4645	0	FALSE
gene4646	0	FALSE
gene4647	0	FALSE
gene4648	0	FALSE
gene4649	0	FALSE
gene4650	0	FALSE
gene4651	0	FALSE
gene4652	0	FALSE
gene4653	0	FALSE
gene4654	0	FALSE
gene4655	0	FALSE
gene4656	1.01481456414331	TRUE
gene4657	0	FALSE
gene4658	0	FALSE
gene4659	0	FALSE
gene4660	1.70403601363068	TRUE
gene4661	0	FALSE
gene4662	0	FALSE
gene4663	0	FALSE
gene4664	0	FALSE
gene4665	0	FALSE
gene4666	0	FALSE
gene4667	0	FALSE
gene4668	0	FALSE
gene4669	0	FALSE
gene4670	0	FALSE
gene4671	0	FALSE
gene4672	0	FALSE
gene4673	0	FALSE
gene4674	0	FALSE
gene4675	0	FALSE
gene4676	0	FALSE
gene4677	0	FALSE
gene4678	0	FALSE
gene4679	0	FALSE
gene4680	0	FALSE
gene4681	-2.82523788308026	TRUE
gene4682	0	FALSE
gene4683	0	FALSE
gene4684	0	FALSE
gene4685	0	FALSE
gene4686	0	FALSE
gene4687	0	FALSE
gene4688	0	FALSE
gene4689	0	FALSE
gene4690	0	FALSE
gene4691	-2.37790779856732	TRUE
gene4692	0	FALSE
gene4693	2.18237850390142	TRUE
gene4694	0	FALSE
gene4695	0	FALSE
gene4696	0	FALSE
gene4697	0	FALSE
gene4698	0	FALSE
gene4699	0	FALSE
gene4700	0	FALSE
gene4701	0	FALSE
gene4702	0	FALSE
gene4703	0	FALSE
gene4704	0	FALSE
gene4705	0	FALSE
gene4706	0	FALSE
gene4707	0	FALSE
gene4708	0	FALSE
gene4709	0	FALSE
gene4710	0	FALSE
gene4711	0	FALSE
gene4712	0	FALSE
gene4713	0	FALSE
gene4714	0	FALSE
gene4715	-1.65817498468095	TRUE
gene4716	0	FALSE
gene4717	0	FALSE
gene4718	0	FALSE
gene4719	0	FALSE
gene4720	0	FALSE
gene4721	2.09480024519144	TRUE
gene4722	0	FALSE
gene4723	0	FALSE
gene4724	0	FALSE
gene4725	1.95439418312162	TRUE
gene4726	0	FALSE
gene4727	0	FALSE
gene4728	0	FALSE
gene4729	0	FALSE
gene4730	0	FALSE
gene4731	0	FALSE
gene4732	0	FALSE
gene4733	1.3788190454361	TRUE
gene4734	0.829603002523072	TRUE
gene4735	0	FALSE
gene4736	0	FALSE
gene4737	0	FALSE
gene4738	0	FALSE
gene4739	0	FALSE
gene4740	0	FALSE
gene4741	0	FALSE
gene4742	0	FALSE
gene4743	0	FALSE
gene4744	0	FALSE
gene4745	0	FALSE
gene4746	0	FALSE
gene4747	0	FALSE
gene4748	0	FALSE
gene4749	0	FALSE
gene4750	0	FALSE
gene4751	0	FALSE
gene4752	0	FALSE
gene4753	0	FALSE
gene4754	2.58505871932721	TRUE
gene4755	0	FALSE
gene4756	0	FALSE
gene4757	0	FALSE
gene4758	-1.89042884367518	TRUE
gene4759	0	FALSE
gene4760	0	FALSE
gene4761	0	FALSE
gene4762	0	FALSE
gene4763	0	FALSE
gene4764	0	FALSE
gene4765	0	FALSE
gene4766	0	FALSE
gene4767	1.94530912156915	TRUE
gene4768	0	FALSE
gene4769	0	FALSE
gene4770	0	FALSE
gene4771	1.22714471421205	TRUE
gene4772	0	FALSE
gene4773	0	FALSE
gene4774	0	FALSE
gene4775	0	FALSE
gene4776	0	FALSE
gene4777	0	FALSE
gene4778	0	FALSE
gene4779	0	FALSE
gene4780	-2.89242923579877	TRUE
gene4781	0	FALSE
gene4782	0	FALSE
gene4783	0	FALSE
gene4784	-2.89462895313045	TRUE
gene4785	0	FALSE
gene4786	2.37835499981884	TRUE
gene4787	0	FALSE
gene4788	0	FALSE
gene4789	0	FALSE
gene4790	0	FALSE
gene4791	0	FALSE
gene4792	0	FALSE
gene4793	0	FALSE
gene4794	0	FALSE
gene4795	0	FALSE
gene4796	0	FALSE
gene4797	0	FALSE
gene4798	0	FALSE
gene4799	0	FALSE
gene4800	0	FALSE
gene4801	0	FALSE
gene4802	0	FALSE
gene4803	0	FALSE
gene4804	0	FALSE
gene4805	0	FALSE
gene4806	1.41284374217503	TRUE
gene4807	0	FALSE
gene4808	0	FALSE
gene4809	0	FALSE
gene4810	-2.57137392024742	TRUE
gene4811	0	FALSE
gene4812	-2.29652263526805	TRUE
gene4813	0	FALSE
gene4814	0	FALSE
gene4815	0	FALSE
gene4816	0	FALSE
gene4817	-2.50914786028443	TRUE
gene4818	0	FALSE
gene4819	0	FALSE
gene4820	0	FALSE
gene4821	0	FALSE
gene4822	0	FALSE
gene4823	0	FALSE
gene4824	0	FALSE
gene4825	0	FALSE
gene4826	0	FALSE
gene4827	-1.26098632608773	TRUE
gene4828	0	FALSE
gene4829	0	FALSE
gene4830	0	FALSE
gene4831	0	FALSE
gene4832	0	FALSE
gene4833	0	FALSE
gene4834	0	FALSE
gene4835	2.63780968316132	TRUE
gene4836	-2.30998395290226	TRUE
gene4837	0	FALSE
gene4838	0	FALSE
gene4839	0	FALSE
gene4840	0	FALSE
gene4841	0	FALSE
gene4842	0	FALSE
gene4843	0	FALSE
gene4844	0	FALSE
gene4845	0	FALSE
gene4846	0	FALSE
gene4847	0	FALSE
gene4848	0	FALSE
gene4849	0	FALSE
gene4850	0	FALSE
gene4851	0	FALSE
gene4852	0	FALSE
gene4853	0	FALSE
gene4854	0	FALSE
gene4855	0	FALSE
gene4856	1.41363971232204	TRUE
gene4857	0	FALSE
gene4858	0	FALSE
gene4859	0	FALSE
gene4860	0	FALSE
gene4861	0	FALSE
gene4862	0	FALSE
gene4863	0	FALSE
gene4864	0	FALSE
gene4865	0	FALSE
gene4866	0	FALSE
gene4867	-0.913468233193271	TRUE
gene4868	0	FALSE
gene4869	2.87998546758899	TRUE
gene4870	0	FALSE
gene4871	0	FALSE
gene4872	0	FALSE
gene4873	0	FALSE
gene4874	0	FALSE
gene4875	-1.28207512217341	TRUE
gene4876	0	FALSE
gene4877	0	FALSE
gene4878	0	FALSE
gene4879	0	FALSE
gene4880	0	FALSE
gene4881	0	FALSE
gene4882	-0.982745357556269	TRUE
gene4883	0	FALSE
gene4884	0	FALSE
gene4885	0	FALSE
gene4886	0	FALSE
gene4887	0	FALSE
gene4888	0	FALSE
gene4889	0	FALSE
gene4890	0	FALSE
gene4891	0	FALSE
gene4892	-1.5620886211982	TRUE
gene4893	0	FALSE
gene4894	0	FALSE
gene4895	0	FALSE
gene4896	0	FALSE
gene4897	0	FALSE
gene4898	0	FALSE
gene4899	0	FALSE
gene4900	0	FALSE
gene4901	0	FALSE
gene4902	0	FALSE
gene4903	0	FALSE
gene4904	0	FALSE
gene4905	0	FALSE
gene4906	0	FALSE
gene4907	0	FALSE
gene4908	0	FALSE
gene4909	0	FALSE
gene4910	0	FALSE
gene4911	0	FALSE
gene4912	0	FALSE
gene4913	0	FALSE
gene4914	0	FALSE
gene4915	0	FALSE
gene4916	0.793545499909669	TRUE
gene4917	0	FALSE
gene4918	0	FALSE
gene4919	-1.72064714098815	TRUE
gene4920	0	FALSE
gene4921	0	FALSE
gene4922	0	FALSE
gene4923	0	FALSE
gene4924	2.15087363671046	TRUE
gene4925	0	FALSE
gene4926	0	FALSE
gene4927	0	FALSE
gene4928	0	FALSE
gene4929	0	FALSE
gene4930	0	FALSE
gene4931	0	FALSE
gene4932	0	FALSE
gene4933	-1.10998279700289	TRUE
gene4934	0	FALSE
gene4935	0	FALSE
gene4936	0	FALSE
gene4937	0	FALSE
gene4938	0	FALSE
gene4939	0	FALSE
gene4940	0	FALSE
gene4941	0	FALSE
gene4942	0	FALSE
gene4943	0	FALSE
gene4944	-1.31337050936418	TRUE
gene4945	0	FALSE
gene4946	0	FALSE
gene4947	0	FALSE
gene4948	0	FALSE
gene4949	0	FALSE
gene4950	0	FALSE
gene4951	0	FALSE
gene4952	0	FALSE
gene4953	0	FALSE
gene4954	0	FALSE
gene4955	0	FALSE
gene4956	0	FALSE
gene4957	0	FALSE
gene4958	0	FALSE
gene4959	0	FALSE
gene4960	0	FALSE
gene4961	0	FALSE
gene4962	0	FALSE
gene4963	0	FALSE
gene4964	0	FALSE
gene4965	0	FALSE
gene4966	0	FALSE
gene4967	0	FALSE
gene4968	0	FALSE
gene4969	0	FALSE
gene4970	0	FALSE
gene4971	0	FALSE
gene4972	0	FALSE
gene4973	0	FALSE
gene4974	0	FALSE
gene4975	0	FALSE
gene4976	1.81006500637159	TRUE
gene4977	0	FALSE
gene4978	0	FALSE
gene4979	0	FALSE
gene4980	0	FALSE
gene4981	0	FALSE
gene4982	0	FALSE
gene4983	0	FALSE
gene4984	0	FALSE
gene4985	0	FALSE
gene4986	0	FALSE
gene4987	0	FALSE
gene4988	0	FALSE
gene4989	0	FALSE
gene4990	0	FALSE
gene4991	-2.1872362002614	TRUE
gene4992	0	FALSE
gene4993	0	FALSE
gene4994	0	FALSE
gene4995	0	FALSE
gene4996	0	FALSE
gene4997	0	FALSE
gene4998	0	FALSE
gene4999	0	FALSE
gene5000	0	FALSE
gene5001	0	FALSE
gene5002	0	FALSE
gene5003	0	FALSE
gene5004	1.35774173412938	TRUE
gene5005	0.94630599062657	TRUE
gene5006	0	FALSE
gene5007	0	FALSE
gene5008	0	FALSE
gene5009	0	FALSE
gene5010	0	FALSE
gene5011	0	FALSE
gene5012	0	FALSE
gene5013	0	FALSE
gene5014	0	FALSE
gene5015	0	FALSE
gene5016	0	FALSE
gene5017	-2.43611273425631	TRUE
gene5018	0	FALSE
gene5019	0	FALSE
gene5020	-2.44184315489838	TRUE
gene5021	0	FALSE
gene5022	0	FALSE
gene5023	0	FALSE
gene5024	0	FALSE
gene5025	0	FALSE
gene5026	2.66017278312938	TRUE
gene5027	0	FALSE
gene5028	0	FALSE
gene5029	0	FALSE
gene5030	0	FALSE
gene5031	0	FALSE
gene5032	0	FALSE
gene5033	0	FALSE
gene5034	-2.3913697359385	TRUE
gene5035	0	FALSE
gene5036	-2.6030465051299	TRUE
gene5037	0	FALSE
gene5038	0	FALSE
gene5039	0	FALSE
gene5040	0	FALSE
gene5041	0	FALSE
gene5042	0	FALSE
gene5043	0	FALSE
gene5044	0	FALSE
gene5045	1.01006871537538	TRUE
gene5046	0	FALSE
gene5047	0	FALSE
gene5048	0	FALSE
gene5049	0	FALSE
gene5050	0	FALSE
gene5051	0	FALSE
gene5052	0	FALSE
gene5053	0	FALSE
gene5054	-0.756073671625927	TRUE
gene5055	0	FALSE
gene5056	1.87175733660115	TRUE
gene5057	0	FALSE
gene5058	0	FALSE
gene5059	0	FALSE
gene5060	0	FALSE
gene5061	0	FALSE
gene5062	0	FALSE
gene5063	0	FALSE
gene5064	0	FALSE
gene5065	0	FALSE
gene5066	0	FALSE
gene5067	0	FALSE
gene5068	0	FALSE
gene5069	0	FALSE
gene5070	0	FALSE
gene5071	0	FALSE
gene5072	0	FALSE
gene5073	0	FALSE
gene5074	0	FALSE
gene5075	0	FALSE
gene5076	0	FALSE
gene5077	0	FALSE
gene5078	0	FALSE
gene5079	0	FALSE
gene5080	0	FALSE
gene5081	0.93571640207665	TRUE
gene5082	2.58654691261472	TRUE
gene5083	0	FALSE
gene5084	0	FALSE
gene5085	0	FALSE
gene5086	0	FALSE
gene5087	0	FALSE
gene5088	0	FALSE
gene5089	0	FALSE
gene5090	0	FALSE
gene5091	0	FALSE
gene5092	2.5139919706271	TRUE
gene5093	0	FALSE
gene5094	0	FALSE
gene5095	0	FALSE
gene5096	0	FALSE
gene5097	0	FALSE
gene5098	0	FALSE
gene5099	0	FALSE
gene5100	0	FALSE
gene5101	0	FALSE
gene5102	2.32076928875176	TRUE
gene5103	0	FALSE
gene5104	0	FALSE
gene5105	0	FALSE
gene5106	0	FALSE
gene5107	0	FALSE
gene5108	0	FALSE
gene5109	0	FALSE
gene5110	0	FALSE
gene5111	0	FALSE
gene5112	0	FALSE
gene5113	0	FALSE
gene5114	0	FALSE
gene5115	0	FALSE
gene5116	0	FALSE
gene5117	0	FALSE
gene5118	0	FALSE
gene5119	0	FALSE
gene5120	0	FALSE
gene5121	0	FALSE
gene5122	0	FALSE
gene5123	0	FALSE
gene5124	1.18120402051136	TRUE
gene5125	0	FALSE
gene5126	0	FALSE
gene5127	0	FALSE
gene5128	0	FALSE
gene5129	-2.12034220289206	TRUE
gene5130	0	FALSE
gene5131	0	FALSE
gene5132	0	FALSE
gene5133	0	FALSE
gene5134	0	FALSE
gene5135	-2.74757293844596	TRUE
gene5136	0	FALSE
gene5137	0	FALSE
gene5138	-2.80022023594938	TRUE
gene5139	0	FALSE
gene5140	0	FALSE
gene5141	0	FALSE
gene5142	0	FALSE
gene5143	0	FALSE
gene5144	-2.78847420669626	TRUE
gene5145	0	FALSE
gene5146	0	FALSE
gene5147	1.46174572140444	TRUE
gene5148	0	FALSE
gene5149	0	FALSE
gene5150	0	FALSE
gene5151	0	FALSE
gene5152	0	FALSE
gene5153	0	FALSE
gene5154	0	FALSE
gene5155	0	FALSE
gene5156	0	FALSE
gene5157	0	FALSE
gene5158	0	FALSE
gene5159	-2.04146479815245	TRUE
gene5160	0	FALSE
gene5161	0	FALSE
gene5162	-2.34036537108477	TRUE
gene5163	0	FALSE
gene5164	0	FALSE
gene5165	0	FALSE
gene5166	0	FALSE
gene5167	-1.05180736875627	TRUE
gene5168	0	FALSE
gene5169	2.29642257787054	TRUE
gene5170	0	FALSE
gene5171	0	FALSE
gene5172	0	FALSE
gene5173	0	FALSE
gene5174	0	FALSE
gene5175	0	FALSE
gene5176	0	FALSE
gene5177	0	FALSE
gene5178	0	FALSE
gene5179	0	FALSE
gene5180	0	FALSE
gene5181	0	FALSE
gene5182	0	FALSE
gene5183	-2.91282212227816	TRUE
gene5184	0	FALSE
gene5185	0	FALSE
gene5186	0	FALSE
gene5187	0	FALSE
gene5188	0	FALSE
gene5189	0	FALSE
gene5190	2.04786207724828	TRUE
gene5191	0	FALSE
gene5192	0	FALSE
gene5193	0	FALSE
gene5194	0	FALSE
gene5195	0	FALSE
gene5196	0	FALSE
gene5197	0	FALSE
gene5198	-1.33731255715247	TRUE
gene5199	0	FALSE
gene5200	0	FALSE
gene5201	0	FALSE
gene5202	-2.87109497777419	TRUE
gene5203	0	FALSE
gene5204	0	FALSE
gene5205	1.14283304975834	TRUE
gene5206	0	FALSE
gene5207	0	FALSE
gene5208	0	FALSE
gene5209	0	FALSE
gene5210	0	FALSE
gene5211	-2.83703437924851	TRUE
gene5212	0	FALSE
gene5213	0	FALSE
gene5214	0	FALSE
gene5215	0	FALSE
gene5216	0	FALSE
gene5217	0	FALSE
gene5218	0	FALSE
gene5219	0	FALSE
gene5220	0	FALSE
gene5221	0	FALSE
gene5222	0	FALSE
gene5223	0	FALSE
gene5224	0	FALSE
gene5225	0	FALSE
gene5226	2.5735302476096	TRUE
gene5227	0	FALSE
gene5228	0	FALSE
gene5229	0	FALSE
gene5230	0	FALSE
gene5231	0	FALSE
gene5232	0	FALSE
gene5233	0	FALSE
gene5234	0	FALSE
gene5235	0	FALSE
gene5236	0	FALSE
gene5237	0	FALSE
gene5238	0	FALSE
gene5239	0	FALSE
gene5240	0	FALSE
gene5241	-2.31322345894296	TRUE
gene5242	0	FALSE
gene5243	1.01385108847171	TRUE
gene5244	0	FALSE
gene5245	0	FALSE
gene5246	0	FALSE
gene5247	0	FALSE
gene5248	0	FALSE
gene5249	0	FALSE
gene5250	0	FALSE
gene5251	0	FALSE
gene5252	0	FALSE
gene5253	0	FALSE
gene5254	1.4775017023785	TRUE
gene5255	0	FALSE
gene5256	0	FALSE
gene5257	0	FALSE
gene5258	0	FALSE
gene5259	0	FALSE
gene5260	0	FALSE
gene5261	0	FALSE
gene5262	0	FALSE
gene5263	0	FALSE
gene5264	0	FALSE
gene5265	0	FALSE
gene5266	0	FALSE
gene5267	0	FALSE
gene5268	0	FALSE
gene5269	0	FALSE
gene5270	0	FALSE
gene5271	0	FALSE
gene5272	0	FALSE
gene5273	0	FALSE
gene5274	0	FALSE
gene5275	0	FALSE
gene5276	0	FALSE
gene5277	0	FALSE
gene5278	0	FALSE
gene5279	0	FALSE
gene5280	-2.80263114476111	TRUE
gene5281	0	FALSE
gene5282	0	FALSE
gene5283	0	FALSE
gene5284	0	FALSE
gene5285	0	FALSE
gene5286	0	FALSE
gene5287	0	FALSE
gene5288	0	FALSE
gene5289	0	FALSE
gene5290	-1.06228787521832	TRUE
gene5291	0.932677204138599	TRUE
gene5292	0	FALSE
gene5293	0	FALSE
gene5294	-2.12120729807066	TRUE
gene5295	0	FALSE
gene5296	0	FALSE
gene5297	0	FALSE
gene5298	0	FALSE
gene5299	0	FALSE
gene5300	0	FALSE
gene5301	0	FALSE
gene5302	0	FALSE
gene5303	0	FALSE
gene5304	0	FALSE
gene5305	0	FALSE
gene5306	0	FALSE
gene5307	0	FALSE
gene5308	0	FALSE
gene5309	0	FALSE
gene5310	0	FALSE
gene5311	2.455590186466	TRUE
gene5312	0	FALSE
gene5313	0	FALSE
gene5314	0	FALSE
gene5315	0	FALSE
gene5316	0	FALSE
gene5317	0	FALSE
gene5318	0	FALSE
gene5319	-1.35337888804497	TRUE
gene5320	0	FALSE
gene5321	0	FALSE
gene5322	0	FALSE
gene5323	0	FALSE
gene5324	0	FALSE
gene5325	0	FALSE
gene5326	0	FALSE
gene5327	0	FALSE
gene5328	0	FALSE
gene5329	-1.33439322828781	TRUE
gene5330	0	FALSE
gene5331	0	FALSE
gene5332	2.45549115375616	TRUE
gene5333	0	FALSE
gene5334	0	FALSE
gene5335	0	FALSE
gene5336	0	FALSE
gene5337	-1.87918152980274	TRUE
gene5338	0	FALSE
gene5339	0	FALSE
gene5340	0	FALSE
gene5341	0	FALSE
gene5342	0	FALSE
gene5343	0	FALSE
gene5344	-1.04462995869108	TRUE
gene5345	1.64216983277583	TRUE
gene5346	0	FALSE
gene5347	0	FALSE
gene5348	0	FALSE
gene5349	0	FALSE
gene5350	0	FALSE
gene5351	1.09307209256804	TRUE
gene5352	0	FALSE
gene5353	0	FALSE
gene5354	0	FALSE
gene5355	0	FALSE
gene5356	-0.847949642222375	TRUE
gene5357	0	FALSE
gene5358	0	FALSE
gene5359	0	FALSE
gene5360	0	FALSE
gene5361	0	FALSE
gene5362	0	FALSE
gene5363	0	FALSE
gene5364	0	FALSE
gene5365	0	FALSE
gene5366	2.47412396158325	TRUE
gene5367	0	FALSE
gene5368	0	FALSE
gene5369	0	FALSE
gene5370	-2.76053344993852	TRUE
gene5371	0	FALSE
gene5372	0	FALSE
gene5373	0	FALSE
gene5374	2.2554609515355	TRUE
gene5375	0.914466716931202	TRUE
gene5376	0	FALSE
gene5377	0	FALSE
gene5378	0	FALSE
gene5379	0	FALSE
gene5380	-2.11155662778765	TRUE
gene5381	0	FALSE
gene5382	0	FALSE
gene5383	0	FALSE
gene5384	0	FALSE
gene5385	-2.49218537349952	TRUE
gene5386	0	FALSE
gene5387	0	FALSE
gene5388	0	FALSE
gene5389	0	FALSE
gene5390	0	FALSE
gene5391	0	FALSE
gene5392	0	FALSE
gene5393	0	FALSE
gene5394	2.3710769644822	TRUE
gene5395	1.82584111596225	TRUE
gene5396	0	FALSE
gene5397	0	FALSE
gene5398	0	FALSE
gene5399	0	FALSE
gene5400	0	FALSE
gene5401	0	FALSE
gene5402	0	FALSE
gene5403	0	FALSE
gene5404	-2.92398880067049	TRUE
gene5405	0	FALSE
gene5406	0	FALSE
gene5407	0	FALSE
gene5408	0	FALSE
gene5409	0	FALSE
gene5410	0	FALSE
gene5411	0	FALSE
gene5412	0	FALSE
gene5413	0	FALSE
gene5414	-0.857994902646169	TRUE
gene5415	0	FALSE
gene5416	0	FALSE
gene5417	0	FALSE
gene5418	0	FALSE
gene5419	0	FALSE
gene5420	0	FALSE
gene5421	0	FALSE
gene5422	0	FALSE
gene5423	0	FALSE
gene5424	0	FALSE
gene5425	0	FALSE
gene5426	0	FALSE
gene5427	0	FALSE
gene5428	0	FALSE
gene5429	0	FALSE
gene5430	0	FALSE
gene5431	0	FALSE
gene5432	0	FALSE
gene5433	0	FALSE
gene5434	0	FALSE
gene5435	0	FALSE
gene5436	0	FALSE
gene5437	0	FALSE
gene5438	0	FALSE
gene5439	2.76802761893487	TRUE
gene5440	0	FALSE
gene5441	0	FALSE
gene5442	0	FALSE
gene5443	0	FALSE
gene5444	0	FALSE
gene5445	0	FALSE
gene5446	0	FALSE
gene5447	0	FALSE
gene5448	0	FALSE
gene5449	-2.30262311117258	TRUE
gene5450	0	FALSE
gene5451	0	FALSE
gene5452	0	FALSE
gene5453	0	FALSE
gene5454	0	FALSE
gene5455	0	FALSE
gene5456	1.142769508122	TRUE
gene5457	2.30248059734004	TRUE
gene5458	0	FALSE
gene5459	0	FALSE
gene5460	1.44658034242457	TRUE
gene5461	0	FALSE
gene5462	0	FALSE
gene5463	0	FALSE
gene5464	0	FALSE
gene5465	0	FALSE
gene5466	0	FALSE
gene5467	0	FALSE
gene5468	0	FALSE
gene5469	1.81903566489927	TRUE
gene5470	0	FALSE
gene5471	0	FALSE
gene5472	0	FALSE
gene5473	0	FALSE
gene5474	0	FALSE
gene5475	0	FALSE
gene5476	0	FALSE
gene5477	0	FALSE
gene5478	0	FALSE
gene5479	0	FALSE
gene5480	0	FALSE
gene5481	0	FALSE
gene5482	0	FALSE
gene5483	0	FALSE
gene5484	0	FALSE
gene5485	0	FALSE
gene5486	1.40974482474849	TRUE
gene5487	0	FALSE
gene5488	0	FALSE
gene5489	0	FALSE
gene5490	-1.30885321676033	TRUE
gene5491	0	FALSE
gene5492	0	FALSE
gene5493	1.01247782836435	TRUE
gene5494	0	FALSE
gene5495	0.972940795531031	TRUE
gene5496	0	FALSE
gene5497	1.5298431830015	TRUE
gene5498	0	FALSE
gene5499	0	FALSE
gene5500	0	FALSE
